Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       11     0.00     0.00  std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_copy<std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Reuse_or_alloc_node>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::_Rb_tree_node_base*, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Reuse_or_alloc_node&)
  0.00      0.00     0.00       10     0.00     0.00  docxtotxt::insertImage::toString[abi:cxx11]() const
  0.00      0.00     0.00       10     0.00     0.00  void std::vector<docxtotxt::insertImage, std::allocator<docxtotxt::insertImage> >::_M_realloc_insert<docxtotxt::insertImage&>(__gnu_cxx::__normal_iterator<docxtotxt::insertImage*, std::vector<docxtotxt::insertImage, std::allocator<docxtotxt::insertImage> > >, docxtotxt::insertImage&)
  0.00      0.00     0.00       10     0.00     0.00  void std::vector<docxtotxt::picture, std::allocator<docxtotxt::picture> >::_M_realloc_insert<docxtotxt::picture&>(__gnu_cxx::__normal_iterator<docxtotxt::picture*, std::vector<docxtotxt::picture, std::allocator<docxtotxt::picture> > >, docxtotxt::picture&)
  0.00      0.00     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<docxtotxt::insertImage*, std::vector<docxtotxt::insertImage, std::allocator<docxtotxt::insertImage> > > std::__find_if<__gnu_cxx::__normal_iterator<docxtotxt::insertImage*, std::vector<docxtotxt::insertImage, std::allocator<docxtotxt::insertImage> > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> >(__gnu_cxx::__normal_iterator<docxtotxt::insertImage*, std::vector<docxtotxt::insertImage, std::allocator<docxtotxt::insertImage> > >, __gnu_cxx::__normal_iterator<docxtotxt::insertImage*, std::vector<docxtotxt::insertImage, std::allocator<docxtotxt::insertImage> > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>, std::random_access_iterator_tag)
  0.00      0.00     0.00        9     0.00     0.00  docxtotxt::DocumentLoader::parseTable(tinyxml2::XMLElement*, docxtotxt::paragraph&, bool)
  0.00      0.00     0.00        8     0.00     0.00  std::locale::locale<std::codecvt_utf8<wchar_t, 1114111ul, (std::codecvt_mode)0> >(std::locale const&, std::codecvt_utf8<wchar_t, 1114111ul, (std::codecvt_mode)0>*)
  0.00      0.00     0.00        8     0.00     0.00  void std::vector<docxtotxt::slideInsertInfo, std::allocator<docxtotxt::slideInsertInfo> >::_M_realloc_insert<docxtotxt::slideInsertInfo&>(__gnu_cxx::__normal_iterator<docxtotxt::slideInsertInfo*, std::vector<docxtotxt::slideInsertInfo, std::allocator<docxtotxt::slideInsertInfo> > >, docxtotxt::slideInsertInfo&)
  0.00      0.00     0.00        8     0.00     0.00  void std::vector<docxtotxt::slideInfo, std::allocator<docxtotxt::slideInfo> >::_M_realloc_insert<docxtotxt::slideInfo&>(__gnu_cxx::__normal_iterator<docxtotxt::slideInfo*, std::vector<docxtotxt::slideInfo, std::allocator<docxtotxt::slideInfo> > >, docxtotxt::slideInfo&)
  0.00      0.00     0.00        8     0.00     0.00  std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >::vector(std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > > const&)
  0.00      0.00     0.00        7     0.00     0.00  coverageTest(docxtotxt::options_t)
  0.00      0.00     0.00        7     0.00     0.00  prepareOptions(char const*, char const*, char const*)
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::BufferWriter::writeResult()
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::BufferWriter::insertMetadata()
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::BufferWriter::BufferWriter(docxtotxt::options_t)
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::MainDocParser::parseFile()
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::MainDocParser::MainDocParser(docxtotxt::options_t&)
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::DocumentLoader::parseCoreFile(tinyxml2::XMLDocument*)
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::DocumentLoader::parseContentTypes(tinyxml2::XMLDocument*)
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::DocumentLoader::loadData()
  0.00      0.00     0.00        7     0.00     0.00  docxtotxt::DocumentLoader::DocumentLoader(docxtotxt::options_t&, docxtotxt::BufferWriter&)
  0.00      0.00     0.00        7     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::tableProperties>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::tableProperties> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::tableProperties> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::tableProperties> >*)
  0.00      0.00     0.00        7     0.00     0.00  main
  0.00      0.00     0.00        6     0.00     0.00  docxtotxt::DocumentLoader::parseDocNotes(tinyxml2::XMLDocument*)
  0.00      0.00     0.00        6     0.00     0.00  docxtotxt::DocumentLoader::parseWorksheet(tinyxml2::XMLDocument*)
  0.00      0.00     0.00        6     0.00     0.00  docxtotxt::XlsParser::insertSheetMetadata(docxtotxt::sheet const&)
  0.00      0.00     0.00        6     0.00     0.00  std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > const*, std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > > >, std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >*>(__gnu_cxx::__normal_iterator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > const*, std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > > >, __gnu_cxx::__normal_iterator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > const*, std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > > >, std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >*)
  0.00      0.00     0.00        6     0.00     0.00  std::vector<docxtotxt::columnSettings, std::allocator<docxtotxt::columnSettings> >::operator=(std::vector<docxtotxt::columnSettings, std::allocator<docxtotxt::columnSettings> > const&)
  0.00      0.00     0.00        6     0.00     0.00  void std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::_M_range_insert<__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >(__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, __gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, __gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, std::forward_iterator_tag)
  0.00      0.00     0.00        6     0.00     0.00  void std::vector<std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >, std::allocator<std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > > >::_M_realloc_insert<wchar_t const (&) [2]>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >*, std::vector<std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >, std::allocator<std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > > > >, wchar_t const (&) [2])
  0.00      0.00     0.00        5     0.00     0.00  void std::vector<docxtotxt::sheet, std::allocator<docxtotxt::sheet> >::_M_realloc_insert<docxtotxt::sheet&>(__gnu_cxx::__normal_iterator<docxtotxt::sheet*, std::vector<docxtotxt::sheet, std::allocator<docxtotxt::sheet> > >, docxtotxt::sheet&)
  0.00      0.00     0.00        4     0.00     0.00  docxtotxt::XlsParser::insertSheet(std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > >&, std::vector<docxtotxt::columnSettings, std::allocator<docxtotxt::columnSettings> > const&)
  0.00      0.00     0.00        4     0.00     0.00  void std::vector<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >, std::allocator<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > > > >::_M_realloc_insert<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >&>(__gnu_cxx::__normal_iterator<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >*, std::vector<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >, std::allocator<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > > > > >, std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >&)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::MainDocParser::insertHyperlinks(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::parseStyles(tinyxml2::XMLDocument*)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::loadDocxData()
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::parseDocFile(tinyxml2::XMLDocument*)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::parseSection(tinyxml2::XMLElement*)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::addSdtContent(tinyxml2::XMLElement*, std::vector<docxtotxt::paragraph, std::allocator<docxtotxt::paragraph> >&)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::parseSlideNote(tinyxml2::XMLDocument*)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::setDefaultSettings(tinyxml2::XMLElement*)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocParser::DocParser(docxtotxt::docInfo_t&, docxtotxt::options_t&, docxtotxt::BufferWriter&)
  0.00      0.00     0.00        3     0.00     0.00  docxtotxt::DocumentLoader::getDocxData() const
  0.00      0.00     0.00        3     0.00     0.00  void std::vector<docxtotxt::noteInfo_t, std::allocator<docxtotxt::noteInfo_t> >::_M_realloc_insert<docxtotxt::noteInfo_t&>(__gnu_cxx::__normal_iterator<docxtotxt::noteInfo_t*, std::vector<docxtotxt::noteInfo_t, std::allocator<docxtotxt::noteInfo_t> > >, docxtotxt::noteInfo_t&)
  0.00      0.00     0.00        3     0.00     0.00  void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&)
  0.00      0.00     0.00        3     0.00     0.00  std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> >* std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> > >::_M_copy<std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> > const*, std::_Rb_tree_node_base*, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, docxtotxt::paragraphSettings> > >::_Alloc_node&)
  0.00      0.00     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<docxtotxt::noteInfo_t*, std::vector<docxtotxt::noteInfo_t, std::allocator<docxtotxt::noteInfo_t> > > std::__find_if<__gnu_cxx::__normal_iterator<docxtotxt::noteInfo_t*, std::vector<docxtotxt::noteInfo_t, std::allocator<docxtotxt::noteInfo_t> > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> >(__gnu_cxx::__normal_iterator<docxtotxt::noteInfo_t*, std::vector<docxtotxt::noteInfo_t, std::allocator<docxtotxt::noteInfo_t> > >, __gnu_cxx::__normal_iterator<docxtotxt::noteInfo_t*, std::vector<docxtotxt::noteInfo_t, std::allocator<docxtotxt::noteInfo_t> > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>, std::random_access_iterator_tag)
